"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.41,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.41,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.41,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.44,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.5,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.54,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.62,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.71,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.73,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.66,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.52,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.35,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.24,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.21,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.22,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.21,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.24,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.34,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.53,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.73,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.82,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.86,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.86,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.75,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.62,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.57,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.59,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.66,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.76,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.83,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.87,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.86,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.92,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.02,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.16,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.3,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.33,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.27,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.1,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.85,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.58,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.25,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.98,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.69,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.43,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.13,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.74,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.26,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.78,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.52,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.54,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.55,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.34,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.11,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.9,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.78,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.8,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.06,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.52,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.4,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.71,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.29,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.47,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.55,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.56,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.54,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.49,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.46,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.42,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.27,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.2,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.3,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.48,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.57,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.57,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.53,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.42,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.28,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.19,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.08,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.02,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.07,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.08,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.92,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.6,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.31,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.11,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.04,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.01,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.07,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.16,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.2,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.14,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.1,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.05,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.96,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.79,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.61,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.53,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.57,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.64,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.8,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.95,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.07,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.19,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.32,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.54,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.83,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.07,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.25,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.32,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.39,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.49,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.63,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.79,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.02,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.21,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.31,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.3,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.21,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.08,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.96,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.9,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.91,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.06,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.34,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.64,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.85,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.91,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.83,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.73,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.62,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.57,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.61,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.77,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.99,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.12,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.08,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.93,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.81,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.77,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.73,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.68,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.6,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.65,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.78,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.87,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.89,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.87,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.86,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.85,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.95,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.08,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.19,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.25,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.28,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.29,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.31,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.35,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.41,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.48,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.53,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.52,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.47,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.41,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.35,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.21,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.02,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.8,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.64,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.51,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.4,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.39,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.44,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.52,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.55,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.54,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.52,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.46,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.35,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.29,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.28,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.35,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.39,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.32,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.91,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.97,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.77,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.15,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.53,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.69,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.69,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.53,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.45,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.66,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.92,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.32,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.85,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.31,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.83,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.19,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.23,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.07,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.83,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.44,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.98,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.61,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.2,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.51,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.5,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2022-04",96.76,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.27,
